Subject,Detailed_Condition,Score,Trials,Lexical.ACC,Lexical.RT_mean,Lexical.RT_sd,Penalty,Reward,TestDuration,Load_Condition,Speed_Condition,Lexical.Correct_Trials,Lexical.Correct_RT_mean,Lexical.Correct_RT_sd,Lexical.Incorrect_Trials,Lexical.Incorrect_RT_mean,Lexical.Incorrect_RT_sd,RT_sec,RewardRate,Payoff,a,v,t0
19178,NoLoad_Accuracy_Max,460,33,0.93939393939394,1234.57575757576,722.370318392125,80,20,60,NoLoad,Accuracy_Max,31,1220.03225806452,731.795211967163,2,1460,724.077343935025,1.23457575757576,11.29083724012668,80,2.164119,2.346952,0.558061
19178,NoLoad_Accuracy_Mid,600,45,0.888888888888889,792.688888888889,285.346266699237,40,20,60,NoLoad,Accuracy_Mid,40,758.1,232.579603135941,5,1069.4,510.45352383934,0.792688888888889,16.820386308205546,40,1.885133,4.243785,0.477799
19178,NoLoad_Neutral,720,46,0.890840056953014,776.021831988609,349.211033197918,20,20,60,NoLoad,Neutral,82,753.09756097561,377.117547570165,10,917.2,412.391076528094,0.7760218319886091,20.145827905457747,20,1.282201,3.019982,0.474636
19178,NoLoad_Speed_Max,790,47,0.872340425531915,745.255319148936,312.258635003318,5,20,60,NoLoad,Speed_Max,41,770.585365853659,321.3711231279,6,572.166666666667,172.052801972728,0.745255319148936,22.55402974847976,5,2.08828,4.782093,0.36392
19178,NoLoad_Speed_Mid,490,21,0.571428571428571,359.333333333333,228.847620335745,10,20,60,NoLoad,Speed_Mid,12,410.333333333333,281.411485626341,9,291.333333333333,113.732141455263,0.35933333333333295,19.878081102570885,10,0.451396,-0.122151,0.204274
19179,Load_Accuracy_Max,-100,30,0.766666666666667,1429.63333333333,694.235450635835,80,20,60,Load,Accuracy_Max,23,1368.17391304348,511.478396608917,7,1631.57142857143,1143.76350369338,1.42963333333333,-2.331600177201592,80,2.153458,1.903522,0.503594
19179,Load_Accuracy_Mid,320,28,0.857142857142857,1554.5,716.245742020826,40,20,60,Load,Accuracy_Mid,24,1550.875,746.464613011401,4,1576.25,586.853403045996,1.5545,7.351927583513295,40,3.021013,2.841167,0.524994
19179,Load_Neutral,260,25,0.761674718196457,1786.81964573269,806.640234899013,20,20,60,Load,Neutral,38,1662.42105263158,830.497364220525,12,2115.83333333333,728.387114025769,1.7868196457326901,5.857887645714946,20,2.957808,1.62478,0.399629
19179,Load_Speed_Max,445,36,0.694444444444444,1108.75,472.952995248244,5,20,60,Load,Speed_Max,25,1022.92,427.356400833465,11,1303.81818181818,533.199553297228,1.10875,11.148690968307644,5,1.290097,2.94196,0.517125
19179,Load_Speed_Mid,260,19,0.789473684210526,2589.78947368421,1280.72829016008,10,20,60,Load,Speed_Mid,15,2727.93333333333,1350.41445842519,4,2071.75,937.084974802179,2.5897894736842098,5.283908466447179,10,3.154943,1.108247,0.64252
19179,NoLoad_Accuracy_Max,-200,45,0.755555555555556,794.244444444444,321.773364310656,80,20,60,NoLoad,Accuracy_Max,34,760.5,310.95018114083,11,898.545454545455,347.350648088171,0.794244444444444,-5.595814330880451,80,1.478922,2.916685,0.39398300000000003
19179,NoLoad_Accuracy_Mid,420,45,0.822222222222222,793.177777777778,318.070553128825,40,20,60,NoLoad,Accuracy_Mid,37,774.891891891892,332.333064508733,8,877.75,240.775384361204,0.793177777777778,11.767013139831317,40,1.343575,2.60473,0.422456
19179,NoLoad_Neutral,570,41.5,0.835834333733493,968.932172869148,497.438697805778,20,20,60,NoLoad,Neutral,70,896.728571428571,577.468913058231,13,1039.38461538462,729.487667072073,0.968932172869148,13.864100837483353,20,0.980298,2.6432,0.560171
19179,NoLoad_Speed_Max,615,42,0.785714285714286,872.02380952381,431.918888506335,5,20,60,NoLoad,Speed_Max,33,827.939393939394,443.036182170397,9,1033.66666666667,365.44972294421,0.87202380952381,16.791808873720136,5,1.060324,3.141615,0.492242
19179,NoLoad_Speed_Mid,520,41,0.75609756097561,913.634146341464,385.658447080935,10,20,60,NoLoad,Speed_Mid,31,940.322580645161,435.610941636133,10,830.9,135.83523516051,0.913634146341464,13.881844149603566,10,1.132625,2.312104,0.554301
19180,Load_Accuracy_Max,520,36,0.944444444444444,1096.16666666667,475.241682876047,80,20,60,Load,Accuracy_Max,34,1077.05882352941,469.163274621021,2,1421,646.295598004504,1.0961666666666698,13.177233794536434,80,1.884415,2.812294,0.602171
19180,Load_Accuracy_Mid,580,32,0.96875,1278.25,505.712528310623,40,20,60,Load,Accuracy_Mid,31,1284.58064516129,512.781420242813,1,1082,NA,1.27825,14.179542343047133,40,2.912722,2.350813,0.386675
19180,Load_Neutral,790,44.5,0.944893832153691,789.591253791709,295.767357478381,20,20,60,Load,Neutral,84,791.261904761905,305.424654761346,5,735.2,191.760788483986,0.789591253791709,22.537931113966078,20,1.980532,3.188298,0.339184
19180,Load_Speed_Max,745,46,0.847826086956522,740.260869565217,247.690706305946,5,20,60,Load,Speed_Max,39,774.179487179487,249.810124925952,7,551.285714285714,125.523854686024,0.7402608695652171,21.878303770703642,5,1.539844,3.867569,0.405679
19180,Load_Speed_Mid,810,42,0.976190476190476,870.97619047619,340.148209310778,10,20,60,Load,Speed_Mid,41,878.414634146341,340.89785681416,1,566,NA,0.87097619047619,22.142642355321076,10,2.217931,2.998154,0.370917
19180,NoLoad_Accuracy_Max,760,38,1,1020.89473684211,571.548952266046,80,20,60,NoLoad,Accuracy_Max,38,1020.89473684211,571.548952266046,0,NA,NA,1.02089473684211,19.590658349229173,80,2.331049,3.220765,0.42159
19180,NoLoad_Accuracy_Mid,660,33,1,1298.57575757576,332.037180740259,40,20,60,NoLoad,Accuracy_Mid,33,1298.57575757576,332.037180740259,0,NA,NA,1.29857575757576,15.401488810584995,40,2.161193,3.00161,0.833233
19180,NoLoad_Neutral,860,45,0.978723404255319,806.808510638298,292.390693405738,20,20,60,NoLoad,Neutral,88,799.795454545455,293.805869095111,2,987,571.34227919873,0.806808510638298,23.73417721518987,20,1.955168,4.318552,0.451677
19180,NoLoad_Speed_Max,835,53,0.830188679245283,600.018867924528,199.988508378129,5,20,60,NoLoad,Speed_Max,44,610.772727272727,170.921968274709,9,547.444444444444,314.956390279318,0.600018867924528,26.25703594226598,5,1.941673,4.662861,0.273576
19180,NoLoad_Speed_Mid,750,45,0.888888888888889,783.311111111111,231.922579384334,10,20,60,NoLoad,Speed_Mid,40,756.125,200.632996685426,5,1000.8,364.250875084742,0.7833111111111111,21.277199353173142,10,1.775501,3.696559,0.47747
19181,Load_Accuracy_Max,480,39,0.923076923076923,971.128205128205,689.6113771915,80,20,60,Load,Accuracy_Max,36,997.833333333333,711.793047772415,3,650.666666666667,49.6923870762246,0.971128205128205,12.673601943285627,80,0.877043,3.348657,0.540742
19181,Load_Accuracy_Mid,840,45,0.977777777777778,773.222222222222,309.176978509727,40,20,60,Load,Accuracy_Mid,44,775,312.518650606239,1,695,NA,0.7732222222222219,24.141399626383127,40,1.656209,3.780437,0.376316
19181,Load_Neutral,750,52.5,0.857039187227866,585.104317851959,166.096676108886,20,20,60,Load,Neutral,90,601.166666666667,170.990981429832,15,487.933333333333,80.1351239796763,0.5851043178519589,24.408583313049675,20,1.049008,4.085975,0.39296
19181,Load_Speed_Max,760,53,0.773584905660377,569.075471698113,234.991967870639,5,20,60,Load,Speed_Max,41,571.341463414634,250.97047732314,12,561.333333333333,178.663387577327,0.569075471698113,25.198103511156784,5,0.709218,2.139222,0.388502
19181,Load_Speed_Mid,830,52,0.865384615384615,582,172.284875805662,10,20,60,Load,Speed_Mid,45,588.866666666667,177.783013811781,7,537.857142857143,133.74406973947,0.582,27.425323817076375,10,0.954972,5.334132,0.423349
19181,NoLoad_Accuracy_Max,240,42,0.857142857142857,904.333333333333,670.182962519962,80,20,60,NoLoad,Accuracy_Max,36,941.75,711.312082402252,6,679.833333333333,265.849894990889,0.904333333333333,6.318782581222668,80,1.238575,2.056823,0.363199
19181,NoLoad_Accuracy_Mid,400,44,0.818181818181818,832.318181818182,496.189281809537,40,20,60,NoLoad,Accuracy_Mid,36,872.194444444444,501.347659211475,8,652.875,458.98784219815,0.832318181818182,10.922396373764387,40,1.156384,2.23754,0.436438
19181,NoLoad_Neutral,810,56.5,0.858395989974937,531.177631578947,122.970669868554,20,20,60,NoLoad,Neutral,97,535.484536082474,125.247847070823,16,504.5625,105.748108730133,0.5311776315789469,26.988786324423376,20,1.06101,5.081164,0.387854
19181,NoLoad_Speed_Max,600,60,0.6,462.9,165.056816103949,5,20,60,NoLoad,Speed_Max,36,478.111111111111,130.216693636366,24,440.083333333333,207.792102763831,0.4629,21.602937999567942,5,0.568241,4.215453,0.368992
19181,NoLoad_Speed_Mid,780,57,0.789473684210526,511.456140350877,104.029712475303,10,20,60,NoLoad,Speed_Mid,45,511.533333333333,111.37581751562,12,511.166666666667,74.0022522179787,0.5114561403508769,26.755393956025106,10,0.670135,4.476928,0.412018
19182,Load_Accuracy_Max,500,45,0.911111111111111,773.688888888889,240.708029686497,80,20,60,Load,Accuracy_Max,41,760.317073170732,215.787098667227,4,910.75,448.827639523236,0.773688888888889,14.361213235294102,80,1.386115,2.883892,0.45258
19182,Load_Accuracy_Mid,940,47,1,703.106382978723,285.589948827712,40,20,60,Load,Accuracy_Mid,47,703.106382978723,285.589948827712,0,NA,NA,0.703106382978723,28.445197603340816,40,1.610043,4.682725,0.431573
19182,Load_Neutral,890,48.5,0.95875850340136,672.92899659864,192.024673647502,20,20,60,Load,Neutral,93,662.849462365591,165.784232889343,4,905.75,518.111554912003,0.6729289965986399,27.269355650904178,20,1.440319,3.3521,0.434297
19182,Load_Speed_Max,880,49,0.918367346938776,662,239.572535988581,5,20,60,Load,Speed_Max,45,662.444444444444,244.280535037034,4,657,207.557221025914,0.662,27.128676243911478,5,1.053056,3.390327,0.435438
19182,Load_Speed_Mid,850,50,0.9,638.26,205.218132826552,10,20,60,Load,Speed_Mid,45,638.6,203.336197197914,5,635.2,247.159260397016,0.6382599999999999,26.634913671544513,10,1.084212,3.499772,0.424984
19182,NoLoad_Accuracy_Max,820,51,0.96078431372549,627.686274509804,171.694669712962,80,20,60,NoLoad,Accuracy_Max,49,633.489795918367,172.554595520879,2,485.5,51.618795026618,0.627686274509804,25.615394227164778,80,1.362581,5.654479,0.421823
19182,NoLoad_Accuracy_Mid,900,54,0.944444444444444,587.259259259259,115.345614401698,40,20,60,NoLoad,Accuracy_Mid,51,580.411764705882,95.8751639311429,3,703.666666666667,318.19700396662,0.587259259259259,28.380423814328918,40,0.950099,6.178963,0.498
19182,NoLoad_Neutral,990,54.5,0.954208754208754,558.847306397306,110.473962991527,20,20,60,NoLoad,Neutral,104,559.836538461538,111.278022374724,5,536.2,102.701996085763,0.5588473063973061,32.510401249806826,20,1.073097,6.102463,0.453481
19182,NoLoad_Speed_Max,985,53,0.943396226415094,594.018867924528,164.577955642027,5,20,60,NoLoad,Speed_Max,50,593.76,162.227801537951,3,598.333333333333,243.75465807515,0.594018867924528,31.286726169678882,5,1.245506,5.089896,0.400977
19182,NoLoad_Speed_Mid,990,54,0.944444444444444,574.62962962963,162.090970998096,10,20,60,NoLoad,Speed_Mid,51,578.450980392157,164.116825916844,3,509.666666666667,127.225521548679,0.57462962962963,31.90460844344178,10,1.123465,5.03977,0.407595
19183,Load_Accuracy_Max,100,40,0.825,931.775,712.721993756763,80,20,60,Load,Accuracy_Max,33,999.787878787879,764.40703152737,7,611.142857142857,200.195261824906,0.931775,2.6830511657857277,80,1.088623,1.962181,0.404665
19183,Load_Accuracy_Mid,420,48,0.8125,683.8125,359.644721632158,40,20,60,Load,Accuracy_Mid,39,724.717948717949,381.856197010971,9,506.555555555556,154.194772212866,0.6838125,12.795905310300704,40,1.428466,2.657921,0.338574
19183,Load_Neutral,610,46.5,0.827083333333333,719.546527777778,538.212484709543,20,20,60,Load,Neutral,77,768.246753246753,574.549918949015,16,479.625,150.990452236778,0.71954652777777806,18.18274820078615,20,0.939334,2.138649,0.343912
19183,Load_Speed_Max,595,46,0.717391304347826,730.04347826087,366.520938102631,5,20,60,Load,Speed_Max,33,710.181818181818,354.83688634229,13,780.461538461538,405.178276685012,0.73004347826087,17.717825025311168,5,0.893088,2.349907,0.383319
19183,Load_Speed_Mid,220,27,0.518518518518518,798.333333333333,1146.894066599,10,20,60,Load,Speed_Mid,14,1178.92857142857,1512.15645630723,13,388.461538461538,147.654221852168,0.798333333333333,6.958942240779387,10,0.126512,0.396257,0.331756
19183,NoLoad_Accuracy_Max,40,52,0.807692307692308,620.615384615385,203.957142157621,80,20,60,NoLoad,Accuracy_Max,42,648.857142857143,204.566593776204,10,502,160.409891631823,0.620615384615385,1.2394645513138873,80,1.336071,5.032256,0.411359
19183,NoLoad_Accuracy_Mid,680,55,0.872727272727273,561.727272727273,201.924853509038,40,20,60,NoLoad,Accuracy_Mid,48,576.25,209.945839013658,7,462.142857142857,91.8357747493292,0.561727272727273,22.01003398608191,40,1.093272,4.087215,0.380881
19183,NoLoad_Neutral,650,55.5,0.792532467532468,546.165584415584,193.194558803128,20,20,60,NoLoad,Neutral,88,554.102272727273,202.417290602866,23,515.173913043478,166.853134161294,0.546165584415584,21.424452648036237,20,1.098621,2.765717,0.283489
19183,NoLoad_Speed_Max,595,37,0.648648648648649,445.189189189189,288.056016720305,5,20,60,NoLoad,Speed_Max,24,455.291666666667,231.327262846885,13,426.538461538462,381.814879966853,0.445189189189189,25.194269062651806,5,0.862267,2.111757,0.228148
19183,NoLoad_Speed_Mid,370,53,0.566037735849057,589.037735849057,208.739805118547,10,20,60,NoLoad,Speed_Mid,30,580.6,148.34107948262,23,600.04347826087,271.5854926941,0.5890377358490569,11.851756942887357,10,0.642884,2.704588,0.438404
19184,Load_Accuracy_Max,500,45,0.911111111111111,784.8,276.272230697451,80,20,60,Load,Accuracy_Max,41,748.365853658537,250.605741763588,4,1158.25,279.251827806611,0.7847999999999999,14.157888775625766,80,1.481768,3.279233,0.488961
19184,Load_Accuracy_Mid,660,45,0.911111111111111,764.688888888889,304.132284482668,40,20,60,Load,Accuracy_Mid,41,779.829268292683,314.270496741185,4,609.5,67.014923711066,0.764688888888889,19.179913399784944,40,1.077798,2.810443,0.462599
19184,Load_Neutral,670,40.5,0.913719512195122,924.558231707317,413.7305009513,20,20,60,Load,Neutral,74,912.554054054054,384.070917463004,7,1049.85714285714,665.363416630698,0.924558231707317,17.89912189440508,20,2.182804,2.227507,0.352462
19184,Load_Speed_Max,735,43,0.883720930232558,751.418604651163,392.934577891497,5,20,60,Load,Speed_Max,38,781.236842105263,402.812707750008,5,524.8,218.278949969987,0.7514186046511631,22.747671071771215,5,1.472695,2.029778,0.390858
19184,Load_Speed_Mid,740,40,0.95,950.275,1110.0334942394,10,20,60,Load,Speed_Mid,38,925.315789473684,1134.00515050223,2,1424.5,23.3345237791561,0.950275,19.468048722738157,10,3.039384,4.031682,0.264202
19184,NoLoad_Accuracy_Max,460,58,0.879310344827586,504.913793103448,170.849814470658,80,20,60,NoLoad,Accuracy_Max,51,507.058823529412,177.693152570909,7,489.285714285714,117.70261153392,0.504913793103448,15.70770018780942,80,0.749641,5.285891,0.390919
19184,NoLoad_Accuracy_Mid,680,55,0.872727272727273,544.545454545455,238.545346118683,40,20,60,NoLoad,Accuracy_Mid,48,542.75,251.815915539802,7,556.857142857143,123.33211067605,0.544545454545455,22.70450751252088,40,0.834143,5.68782,0.41612
19184,NoLoad_Neutral,840,55,0.881613756613757,559.086970899471,182.72697417458,20,20,60,NoLoad,Neutral,97,558.567010309278,201.343606968313,13,558.769230769231,102.23677897097,0.559086970899471,27.30263994525279,20,0.650459,4.745338,0.446683
19184,NoLoad_Speed_Max,1005,59,0.88135593220339,482.898305084746,134.091797547395,5,20,60,NoLoad,Speed_Max,52,477.961538461538,134.96723807817,7,519.571428571429,131.129525206768,0.482898305084746,35.2742971464673,5,0.664766,5.45646,0.397887
19184,NoLoad_Speed_Mid,980,58,0.896551724137931,500.965517241379,87.2564209706367,10,20,60,NoLoad,Speed_Mid,52,501.884615384615,87.3024164358321,6,493,94.707972209313,0.500965517241379,33.72797356828195,10,0.737299,8.101876,0.431547
19185,Load_Accuracy_Max,420,21,1,2295.95238095238,2043.11880408826,80,20,60,Load,Accuracy_Max,21,2295.95238095238,2043.11880408826,0,NA,NA,2.2959523809523796,8.71098205952505,80,3.865669,1.541039,0.216412
19185,Load_Accuracy_Mid,400,23,0.956521739130435,2009.5652173913,1908.25700637297,40,20,60,Load,Accuracy_Mid,22,2063.22727272727,1935.3195855642,1,829,NA,2.0095652173913,8.65426222414542,40,4.241694,3.270582,0.304673
19185,Load_Neutral,530,28.5,0.964640198511166,1520.19416873449,702.645520373247,20,20,60,Load,Neutral,55,1481.67272727273,733.772950415142,2,2078,60.8111831820431,1.52019416873449,12.225811888173817,20,3.508698,2.361143,0.403391
19185,Load_Speed_Max,500,25,1,1847.8,812.791178593862,5,20,60,Load,Speed_Max,25,1847.8,812.791178593862,0,NA,NA,1.8477999999999999,10.823682216690118,5,3.571947,1.908178,0.562377
19185,Load_Speed_Mid,510,33,0.848484848484848,1210.42424242424,433.761673495872,10,20,60,Load,Speed_Mid,28,1170.60714285714,441.476087963308,5,1433.4,341.123584643454,1.21042424242424,12.76787502503506,10,2.245385,3.804872,0.660322
19185,NoLoad_Accuracy_Max,360,38,0.894736842105263,1046,658.654032960503,80,20,60,NoLoad,Accuracy_Max,34,1104.41176470588,668.309813731719,4,549.5,264.840203393166,1.046,9.05705947469054,80,2.020828,2.66309,0.287587
19185,NoLoad_Accuracy_Mid,140,19,0.789473684210526,2473.52631578947,2557.5763998238,40,20,60,NoLoad,Accuracy_Mid,15,2138.93333333333,2234.6822230678,4,3728.25,3644.70706413195,2.4735263157894702,2.9789135476732524,40,1.606472,2.421898,0.483889
19185,NoLoad_Neutral,680,39,0.931229235880399,984.769102990033,408.730187206397,20,20,60,NoLoad,Neutral,73,926.945205479452,314.421686522829,5,1620.4,1153.64435594337,0.9847691029900331,17.5159531131132,20,2.106972,2.358607,0.46565
19185,NoLoad_Speed_Max,410,23,0.91304347826087,2057.65217391304,2239.96121331467,5,20,60,NoLoad,Speed_Max,21,2050.80952380952,2349.15905419466,2,2129.5,33.2340187157677,2.05765217391304,8.663314034568755,5,2.970049,1.249552,0.257247
19185,NoLoad_Speed_Mid,680,40,0.9,940.55,384.577353760776,10,20,60,NoLoad,Speed_Mid,36,945.416666666667,380.13601888948,4,896.75,483.716428636999,0.94055,18.074530859603424,10,2.004384,2.942515,0.404783
19186,Load_Accuracy_Max,-200,45,0.755555555555556,780.4,683.052952825501,80,20,60,Load,Accuracy_Max,34,751.676470588235,458.473469744862,11,869.181818181818,1160.92254850888,0.7804,-5.695085141522812,80,1.042183,1.673554,0.340525
19186,Load_Accuracy_Mid,760,38,1,1029.13157894737,656.354970335356,40,20,60,Load,Accuracy_Mid,38,1029.13157894737,656.354970335356,0,NA,NA,1.0291315789473698,19.433860945610732,40,2.298668,2.156867,0.3052
19186,Load_Neutral,450,45.5,0.757509689922481,743.08890503876,568.678972830346,20,20,60,Load,Neutral,69,721.289855072464,534.30851688804,22,799.681818181818,739.143286989267,0.74308890503876,13.861581739485084,20,1.114672,2.042338,0.300057
19186,Load_Speed_Max,595,41,0.780487804878049,852.878048780488,569.684263216124,5,20,60,Load,Speed_Max,32,887.65625,555.05795160244,9,729.222222222222,637.820072155498,0.852878048780488,17.015557080759557,5,1.004415,2.048726,0.381326
19186,Load_Speed_Mid,640,47,0.787234042553192,712.936170212766,443.93445482978,10,20,60,Load,Speed_Mid,37,781.702702702703,472.308742294749,10,458.5,153.664316684851,0.712936170212766,19.099916437865602,10,1.081657,2.437529,0.318002
19186,NoLoad_Accuracy_Max,140,47,0.829787234042553,731.723404255319,482.699461008322,80,20,60,NoLoad,Accuracy_Max,39,754.179487179487,501.338884850246,8,622.25,387.566676291227,0.731723404255319,4.0708324852432,80,1.0818160000000001,2.968182,0.377741
19186,NoLoad_Accuracy_Mid,800,52,0.923076923076923,614.826923076923,410.465146052232,40,20,60,NoLoad,Accuracy_Mid,48,617.104166666667,427.422419964901,4,587.5,31.0966236109324,0.614826923076923,25.022676800850768,40,0.847971,2.778397,0.442028
19186,NoLoad_Neutral,670,54.5,0.807446091644205,573.664083557951,217.019723244932,20,20,60,NoLoad,Neutral,88,580.579545454545,229.21413576953,21,540.52380952381,175.655520564433,0.5736640835579511,21.43736032678762,20,1.022776,2.870448,0.356424
19186,NoLoad_Speed_Max,745,46,0.847826086956522,755.326086956522,224.735207581211,5,20,60,NoLoad,Speed_Max,39,757.897435897436,231.102824559909,7,741,200.643963278241,0.7553260869565219,21.44193409123615,5,1.241423,3.181619,0.510395
19186,NoLoad_Speed_Mid,570,45,0.755555555555556,792.466666666667,563.397873297693,10,20,60,NoLoad,Speed_Mid,34,809,601.878020461913,11,741.363636363636,444.280153220301,0.792466666666667,15.983847901068403,10,0.600485,1.818307,0.516406
19188,Load_Accuracy_Max,640,37,0.972972972972973,995.648648648649,431.912556493159,80,20,60,Load,Accuracy_Max,36,1002.83333333333,435.79113607979,1,737,NA,0.995648648648649,17.372892858112326,80,2.012154,3.23631,0.528078
19188,Load_Accuracy_Mid,660,33,1,1218.45454545455,538.516660078236,40,20,60,Load,Accuracy_Mid,33,1218.45454545455,538.516660078236,0,NA,NA,1.2184545454545501,16.41423561889123,40,2.576369,2.226344,0.37268
19188,Load_Neutral,830,42.5,0.988095238095238,854.563122923588,405.636594202264,20,20,60,Load,Neutral,84,854.642857142857,407.765366116087,1,831,NA,0.854563122923588,22.846538775293336,20,2.086172,3.413104,0.39156
19188,Load_Speed_Max,875,45,0.977777777777778,778.222222222222,308.961669356108,5,20,60,Load,Speed_Max,44,766.090909090909,301.497334492581,1,1312,NA,0.7782222222222219,24.98572244431755,5,1.710016,4.300874,0.451135
19188,Load_Speed_Mid,760,41,0.951219512195122,913.170731707317,298.530811009435,10,20,60,Load,Speed_Mid,39,904.666666666667,301.307880076992,2,1079,239.002092041053,0.913170731707317,20.2991452991453,10,1.546159,2.402616,0.522862
19188,NoLoad_Accuracy_Max,740,47,0.957446808510638,727.148936170213,208.185638180197,80,20,60,NoLoad,Accuracy_Max,45,729.688888888889,212.410068908556,2,670,41.0121933088198,0.727148936170213,21.652621722846394,80,1.283428,3.831344,0.489824
19188,NoLoad_Accuracy_Mid,760,50,0.92,662.12,171.352440237979,40,20,60,NoLoad,Accuracy_Mid,46,657.782608695652,172.837613324502,4,712,166.959076822236,0.66212,22.95656376487646,40,1.085917,5.360345,0.502294
19188,NoLoad_Neutral,850,48.5,0.937925170068027,705.624787414966,257.912608954266,20,20,60,NoLoad,Neutral,91,697.263736263736,247.529070578469,6,830.166666666667,392.584980184758,0.705624787414966,24.824817828316483,20,1.510624,4.227456,0.418401
19188,NoLoad_Speed_Max,905,49,0.938775510204082,688.551020408163,217.806973145996,5,20,60,NoLoad,Speed_Max,46,669.434782608696,187.689063456193,3,981.666666666667,456.799007587947,0.6885510204081631,26.823557307566933,5,1.314805,3.486176,0.435272
19188,NoLoad_Speed_Mid,1030,53,0.981132075471698,590.377358490566,141.777212340496,10,20,60,NoLoad,Speed_Mid,52,590.711538461538,143.139358468189,1,573,NA,0.590377358490566,32.91786513263023,10,1.256547,5.564514,0.448346
19189,Load_Accuracy_Max,820,41,1,916.90243902439,306.607143171685,80,20,60,Load,Accuracy_Max,41,916.90243902439,306.607143171685,0,NA,NA,0.91690243902439,21.812571489373028,80,2.008381,3.742353,0.498596
19189,Load_Accuracy_Mid,760,44,0.954545454545455,817.363636363636,289.232994588381,40,20,60,Load,Accuracy_Mid,42,815.095238095238,289.893151849033,2,865,383.251875403109,0.8173636363636361,21.13224335446562,40,1.590956,4.907914,0.542215
19189,Load_Neutral,830,43.5,0.977272727272727,826.775369978858,316.95143424072,20,20,60,Load,Neutral,85,824.294117647059,320.664222228435,2,927,186.676190233249,0.8267753699788579,23.090805295031064,20,2.046456,3.600857,0.397348
19189,Load_Speed_Max,935,48,0.979166666666667,700.041666666667,295.453633064107,5,20,60,Load,Speed_Max,47,694.893617021277,296.463740289092,1,942,NA,0.700041666666667,27.82572465924647,5,1.640157,5.054337,0.417018
19189,Load_Speed_Mid,780,39,1,962.615384615385,638.436891139298,10,20,60,Load,Speed_Mid,39,962.615384615385,638.436891139298,0,NA,NA,0.962615384615385,20.77673006233018,10,1.918967,3.498745,0.386463
19189,NoLoad_Accuracy_Max,820,46,0.978260869565217,779.217391304348,259.448210464138,80,20,60,NoLoad,Accuracy_Max,45,783.6,260.652276205118,1,582,NA,0.779217391304348,22.876911059033535,80,1.512125,4.602904,0.521641
19189,NoLoad_Accuracy_Mid,780,39,1,990.820512820513,484.045064876514,40,20,60,NoLoad,Accuracy_Mid,39,990.820512820513,484.045064876514,0,NA,NA,0.9908205128205131,20.185290616427714,40,1.866878,4.114035,0.593925
19189,NoLoad_Neutral,770,48.5,0.896896258503401,701.255527210884,312.259939787982,20,20,60,NoLoad,Neutral,87,690.206896551724,292.163944814481,10,797.1,451.076601033572,0.701255527210884,22.639180333136682,20,0.873368,3.610664,0.488572
19189,NoLoad_Speed_Max,895,51,0.901960784313726,636,151.211639763611,5,20,60,NoLoad,Speed_Max,46,644.478260869565,153.574989157369,5,558,109.754270987511,0.636,27.59279812553954,5,1.159238,3.206973,0.414511
19189,NoLoad_Speed_Mid,940,47,1,744.404255319149,328.449629489719,10,20,60,NoLoad,Speed_Mid,47,744.404255319149,328.449629489719,0,NA,NA,0.744404255319149,26.867122073913166,10,1.768223,4.294799,0.414289
19190,Load_Accuracy_Max,740,47,0.957446808510638,728.446808510638,194.327917450022,80,20,60,Load,Accuracy_Max,45,720.711111111111,189.909502637228,2,902.5,294.86352775479,0.728446808510638,21.614043286502874,80,1.345714,3.684933,0.485146
19190,Load_Accuracy_Mid,820,47,0.957446808510638,687.808510638298,245.212475593849,40,20,60,Load,Accuracy_Mid,45,657.355555555556,198.218561138451,2,1373,237.58787847868,0.687808510638298,25.365793299718472,40,1.436347,3.715191,0.395513
19190,Load_Neutral,740,45,0.91553544494721,796.340874811463,288.963607034638,20,20,60,Load,Neutral,82,764.170731707317,337.991811022067,8,871.75,440.543414432675,0.796340874811463,20.872239920905212,20,1.511209,3.738512,0.399079
19190,Load_Speed_Max,955,52,0.923076923076923,575.673076923077,218.424907108253,5,20,60,Load,Speed_Max,48,575.416666666667,215.083242997775,4,578.75,293.758829654531,0.575673076923077,31.401369634207445,5,1.389543,6.069272,0.417271
19190,Load_Speed_Mid,790,50,0.86,636.66,207.947659230855,10,20,60,Load,Speed_Mid,43,633.906976744186,217.391112749687,7,653.571428571429,148.137162952512,0.63666,24.81701379072032,10,0.945647,5.943917,0.473012
19190,NoLoad_Accuracy_Max,640,42,0.952380952380952,886.666666666667,439.35594029946,80,20,60,NoLoad,Accuracy_Max,40,870.225,424.895733062076,2,1215.5,803.980410209105,0.8866666666666669,17.185821697099843,80,1.692464,3.576219,0.429901
19190,NoLoad_Accuracy_Mid,900,54,0.944444444444444,583.777777777778,139.97286349762,40,20,60,NoLoad,Accuracy_Mid,51,585.549019607843,141.105111704075,3,553.666666666667,141.394247879231,0.5837777777777781,28.549676437000315,40,1.1318,6.467344,0.422165
19190,NoLoad_Neutral,800,50,0.89823717948718,663.809294871795,192.398187608992,20,20,60,NoLoad,Neutral,90,636.488888888889,166.700110502208,10,888.6,323.223417743482,0.6638092948717951,23.997083654219907,20,1.19955,3.870669,0.486347
19190,NoLoad_Speed_Max,1000,60,0.866666666666667,470.75,71.6305552168763,5,20,60,NoLoad,Speed_Max,52,469.384615384615,70.26843595816,8,479.625,84.6656238218491,0.47075,35.40449637103914,5,0.792439,5.467248,0.382324
